,OBJECTID,ID,Y,X,NAZEV,AKTUALIZACE,CENA,JMENO
1649,1650,6963,49.248203,17.68946,"Shell Czech Republic, a.s., Fryöt·ck· 470, ZlÌn",04.11.2014 13:07,37.2,Shell Czech Republic
896,897,5341,49.281254,17.019812,"Agip, KromÏ¯Ìûsk· 709, Vyökov",04.11.2014 17:31,37.2,Agip
2068,2069,5234,49.201833,16.667206,"Agip, Sedl·Ëkova 2, Brno-LÌöeÚ",04.11.2014 08:27,37.2,Agip
93,94,5238,50.341869,14.873338,"Agip, silnice R10, smÏr Mlad· Boleslav, Brodce",05.11.2014 10:00,37.2,Agip
797,798,6561,50.040235,15.213163,"OMV, OvË·reck·, KolÌn",04.11.2014 18:25,37.2,OMV
2066,2067,5361,48.94806,16.728402,"Agrotec Group, BrnÏnsk· 74/12, HustopeËe",04.11.2014 08:28,37.2,Agrotec Group
2075,2076,6496,49.215694,16.605209,"OMV, Cimburkova, Brno-Ponava",04.11.2014 08:14,37.2,OMV
2076,2077,7670,49.2207047263,16.6157787361,"OMV, Porgesova, Brno",04.11.2014 08:14,37.2,OMV
804,805,5274,50.03237,15.17795,"Agip, Praûsk·, KolÌn",04.11.2014 18:23,37.2,Agip
92,93,5237,50.3442,14.871596,"Agip, silnice R10, smÏr Praha, Brodce",05.11.2014 10:00,37.2,Agip
186,187,5482,49.219011,16.575392,"Benzina, Kr·lovopolsk·, Brno-éabov¯esky",05.11.2014 09:35,37.2,Benzina
2051,2052,7009,48.93231,16.74855,"Shell Czech Republic, a.s., Bratislavsk·, HustopeË",04.11.2014 08:37,37.2,Shell Czech Republic
2020,2021,6591,49.935003,17.912894,"OMV, TÏöÌnsk· 30, Opava",04.11.2014 09:03,36.9,OMV
1783,1784,6562,49.604882,18.136083,"OMV, Obr·nc˘ mÌru 53a/1361, Kop¯ivnice",04.11.2014 12:04,36.9,OMV
21,22,7014,50.733849,15.157878,"Shell Czech Republic, a.s., éelivskÈho 1c, Jablone",05.11.2014 10:30,36.9,Shell Czech Republic
852,853,5310,50.01999,14.506604,"Agip, Na Jelen·ch 1122, Praha 4-Chodov",04.11.2014 17:49,36.9,Agip
127,128,7052,49.826702,18.200682,"Shell Czech Republic, a.s., Opavsk· 201, Ostrava-S",05.11.2014 09:50,36.9,Shell Czech Republic
2098,2099,5673,49.476786,17.985971,"Benzina, Roûnovsk·, ValaöskÈ Mezi¯ÌËÌ",03.11.2014 18:56,36.9,Benzina
1235,1236,7675,49.663646,18.654817,"Agip, Fr˝deck·, T¯inec",04.11.2014 15:52,36.9,Agip
1448,1449,6208,49.16157,16.619473,"Hortim, KöÌrova 242, Brno-HornÌ Heröpice",04.11.2014 14:41,36.9,Hortim
130,131,5939,50.667963,15.095317,"ETK, Rychnovsk· 44, Hodkovice nad Mohelkou",05.11.2014 09:50,36.9,ETK
1543,1544,7015,50.719805,15.162449,"Shell Czech Republic, a.s., N·kladnÌ 11, Jablonec",04.11.2014 14:06,36.9,Shell Czech Republic
993,994,6185,50.20012,14.431875,"Green-Pro, Hoötick· 14, KlÌËany",04.11.2014 16:58,36.9,Green-Pro
1258,1259,5277,50.48622,13.29395,"Agip, silnice 7, K¯imov 80",04.11.2014 15:44,36.9,Agip
1133,1134,5443,49.970335,14.538398,"AVIA, Praûsk·, Kocanda",04.11.2014 16:20,36.9,AVIA
903,904,7020,50.14085,14.08049,"Shell Czech Republic, a.s., VÌtÏzn·, Kladno",04.11.2014 17:29,36.9,Shell Czech Republic
40,41,5306,50.066548,14.445624,"Agip, Vröovick·, Praha 10-Vröovice",05.11.2014 10:15,36.9,Agip
1134,1135,6711,49.958691,14.528108,"PapOil, BudÏjovick·, Jesenice",04.11.2014 16:20,36.9,PapOil
2092,2093,7048,49.93417,17.91611,"Shell Czech Republic, a.s., TÏöÌnsk· 2814/35,Opava",04.11.2014 06:28,36.9,Shell Czech Republic
882,883,6551,50.12649,14.12048,"OMV, Americk·, Kladno-KroËehlavy",04.11.2014 17:36,36.9,OMV
1498,1499,6143,49.243203,16.661575,"FORS CS, Ob¯ansk·, BÌlovice nad Svitavou",04.11.2014 14:24,36.9,FORS CS
1180,1181,6552,50.143889,14.124722,"OMV, KroËehlavsk·, Kladno-KroËehlavy",04.11.2014 16:03,36.9,OMV
806,807,5275,50.03539,15.20786,"Agip, Ke H¯bitovu, KolÌn",04.11.2014 18:22,36.9,Agip
917,918,5689,49.264553,16.977451,"Benzina, BrnÏnsk·, Vyökov",04.11.2014 17:20,36.9,Benzina
1296,1297,5270,50.129557,14.112087,"Agip, Milady Hor·kovÈ, Kladno-KroËehlavy",04.11.2014 15:27,36.9,Agip
1622,1623,6619,50.05559,14.47141,"OMV, Chodovsk· 3256/4, Praha 4-Michle",04.11.2014 13:16,36.9,OMV
99,100,7186,49.903689,12.978769,"Swiss Tank, PlzeÚsk·, Bezdruûice",05.11.2014 09:57,36.9,Swiss Tank
922,923,7102,49.959933,16.975861,"Shell Czech Republic, a.s., Jesenick· 1c, äumperk",04.11.2014 17:19,36.9,Shell Czech Republic
1193,1194,7005,49.556733,17.728087,"Shell Czech Republic, a.s., BÏlotÌnsk· 301, Hranic",04.11.2014 16:00,36.9,Shell Czech Republic
117,118,6811,49.572303,15.743266,"Pasoil, Husova 697, P¯ibyslav",05.11.2014 09:53,36.9,Pasoil
2044,2045,6881,49.16833,16.68833,"RoBiN OIL, s.r.o., ÿipsk· 3, Brno-Slatina",04.11.2014 08:40,36.9,RoBiN OIL
1297,1298,7019,50.13891,14.10049,"Shell Czech Republic, a.s., Cyrila Boudy 2783, Kla",04.11.2014 15:27,36.9,Shell Czech Republic
1661,1662,5692,49.236355,17.666923,"Benzina, OkruûnÌ 5296, ZlÌn",04.11.2014 13:03,36.9,Benzina
1095,1096,7090,49.998268,14.655502,"Shell Czech Republic, a.s., ÿÌËansk· 1818, ÿÌËany",04.11.2014 16:27,36.9,Shell Czech Republic
151,152,5772,50.010264,14.542935,"Benzina Plus, d·lnice D1, smÏr Praha, ⁄jezd u Pr˘h",05.11.2014 09:42,36.9,Benzina Plus
916,917,5438,49.265,16.97639,"OMV, BrnÏnsk· 214, Vyökov",04.11.2014 17:20,36.9,OMV
71,72,5301,50.06456,14.49411,"Agip, V korytech, Praha 10-Straönice",05.11.2014 10:04,36.9,Agip
1677,1678,7026,50.75937,15.0533,"Shell Czech Republic, a.s., Koöick·, Liberec",04.11.2014 12:59,36.9,Shell Czech Republic
1344,1345,6459,49.822014,17.20265,"ObchodnÌ druûstvo Dlouh· LouËka, R˝ma¯ovsk· 564, D",04.11.2014 15:17,36.9,ObchodnÌ druûstvo Dlouh· LouËka
1683,1684,6566,50.756436,15.05198,"OMV, N·kladnÌ, Liberec",04.11.2014 12:58,36.9,OMV
1006,1007,5430,49.557819,17.746251,"Avanti, BÏlotÌnsk·, Hranice",04.11.2014 16:55,36.9,Avanti
1903,1904,5419,50.131112,12.802764,"Automega, t¯Ìda Osvoboditel˘, HornÌ Slavkov",04.11.2014 10:53,36.9,Automega
1305,1306,6400,48.866152,16.824783,"Malinka, N·draûnÌ 823, Rakvice",04.11.2014 15:26,36.9,Malinka
1703,1704,5279,50.742474,15.053141,"Agip, Praûsk·, Liberec",04.11.2014 12:51,36.9,Agip
446,447,7046,49.582721,17.264228,"Shell Czech Republic, a.s., Velkomoravsk· 65, Olom",05.11.2014 07:51,36.9,Shell Czech Republic
825,826,6594,49.830533,18.185267,"OMV, Opavsk· 5, Ostrava-Poruba",04.11.2014 18:07,36.9,OMV
513,514,5516,49.76748,15.91705,"Benzina, PoliËsk· 1544, Hlinsko",05.11.2014 06:24,36.9,Benzina
1725,1726,7125,48.85015,16.05423,"Shell Czech Republic, a.s., VÌdeÚsk· t¯Ìda 16, Zno",04.11.2014 12:35,36.9,Shell Czech Republic
1751,1752,5846,48.96005,16.430769,"»S, Braniöovice 167",04.11.2014 12:28,36.9,»S
938,939,7068,50.08689,14.48334,"Shell Czech Republic, a.s., U starÈ cihelny 8, Pra",04.11.2014 17:17,36.9,Shell Czech Republic
1225,1226,6661,49.676689,18.666708,"OMV, Lidick·, T¯inec",04.11.2014 15:54,36.9,OMV
946,947,7063,50.06018,14.47032,"Shell Czech Republic, a.s., Bohdaleck·, Praha 10-B",04.11.2014 17:15,36.9,Shell Czech Republic
1985,1986,7064,50.08119,14.50865,"Shell Czech Republic, a.s., Limuzsk· 10, Praha 10-",04.11.2014 09:46,36.9,Shell Czech Republic
766,767,7127,49.14111,16.60361,"Silmet, VÌdeÚsk· 131, Brno",04.11.2014 19:20,36.9,Silmet
1980,1981,6644,49.460044,18.12874,"OMV, Mezi¯ÌËsk· 2303, Roûnov pod RadhoötÏm",04.11.2014 09:50,36.9,OMV
1057,1058,5724,49.74478,14.67251,"Benzina Plus, silnice E55, Byst¯ice u Beneöova",04.11.2014 16:41,36.9,Benzina Plus
1052,1053,7117,49.654991,14.63255,"Shell Czech Republic, a.s., Praûsk· 795, Votice",04.11.2014 16:42,36.9,Shell Czech Republic
1058,1059,5433,49.777363,14.685023,"Avanti, N·draûnÌ 2105, Beneöov",04.11.2014 16:40,36.9,Avanti
1737,1738,6540,48.789528,16.083848,"OMV, Chvalovice-HatÏ 200",04.11.2014 12:32,36.9,OMV
1760,1761,5731,48.846749,16.057034,"Benzina Plus, VÌdeÚsk·, Znojmo",04.11.2014 12:26,36.9,Benzina Plus
1732,1733,6674,48.86833,16.03333,"OMV, Praûsk· 3568/90, Znojmo",04.11.2014 12:33,36.9,OMV
895,896,7120,49.270303,16.988604,"Shell Czech Republic, a.s., BrnÏnsk· 25, Vyökov",04.11.2014 17:31,36.9,Shell Czech Republic
1259,1260,6530,50.523608,13.237137,"OMV, silnice 7, smÏr NÏmecko, Hora Sv. äebesti·na",04.11.2014 15:44,36.9,OMV
1221,1222,7111,49.660949,18.661296,"Shell Czech Republic, a.s., silnice E75, T¯inec",04.11.2014 15:55,36.9,Shell Czech Republic
1726,1727,7135,48.929142,16.353156,"Silmet, Na K¯iûovatce, Miroslav",04.11.2014 12:35,36.9,Silmet
956,957,7006,49.53814,17.7441,"Shell Czech Republic, a.s., Teplick· 302, Hranice",04.11.2014 17:11,36.9,Shell Czech Republic
887,888,6972,49.150529,16.865325,"Shell Czech Republic, a.s., äpit·lsk· 1540, Slavko",04.11.2014 17:34,36.9,Shell Czech Republic
514,515,6527,49.7699,15.91967,"OMV, PoliËsk· 1365, Hlinsko",05.11.2014 06:23,36.9,OMV
1971,1972,7164,49.24958,18.00081,"Slovnaft, silnice 57, Valaösk· Polanka",04.11.2014 10:02,36.9,Slovnaft
1264,1265,6964,50.5086219,13.2528428,"Shell Czech Republic, a.s., silnice 7, Hora SvatÈh",04.11.2014 15:43,36.9,Shell Czech Republic
1724,1725,7024,48.88121,16.06129,"Shell Czech Republic, a.s., silnice 408, Kucha¯ovi",04.11.2014 12:35,36.9,Shell Czech Republic
1280,1281,7095,50.928886,14.559954,"Shell Czech Republic, a.s., silnice 9, Rumburk",04.11.2014 15:36,36.8,Shell Czech Republic
1322,1323,5469,48.83143,16.613362,"Benzina, silnice E461, Bavory",04.11.2014 15:24,36.8,Benzina
1573,1574,6992,49.79767,14.19578,"Shell Czech Republic, a.s.,Dob¯Ìö 1601",04.11.2014 13:43,36.8,Shell Czech Republic
937,938,6752,49.72583,13.38694,"PapOil, Zborovsk· 30, PlzeÚ-Doudlevce",04.11.2014 17:17,36.8,PapOil
85,86,6665,49.018238,17.660227,"OMV, U KoreËnice, Uhersk˝ Brod",05.11.2014 10:01,36.8,OMV
1141,1142,5855,49.115234,17.179307,"»S, Masarykova 795, KoryËany",04.11.2014 16:20,36.8,»S
1898,1899,5925,50.227364,12.744878,"Egeria, HornÌ 1071, Chodov",04.11.2014 10:54,36.7,Egeria
1612,1613,6969,50.227383,12.744941,"Shell Czech Republic, a.s., HornÌ 1071, Chodov",04.11.2014 13:21,36.7,Shell Czech Republic
2050,2051,7041,49.59228,18.01369,"Shell Czech Republic, a.s., Zborovsk· 42, Nov˝ JiË",04.11.2014 08:37,36.7,Shell Czech Republic
1110,1111,6636,49.472538,17.091901,"OMV, Plumlovsk·, ProstÏjov",04.11.2014 16:25,36.7,OMV
1619,1620,6547,50.233048,12.867495,"OMV, Pob¯eûnÌ 22, Karlovy Vary",04.11.2014 13:19,36.7,OMV
1617,1618,6548,50.231313,12.85484,"OMV, DolnÌ Kamenn· 14, Karlovy Vary",04.11.2014 13:20,36.7,OMV
342,343,6588,49.573194,17.232282,"OMV, BrnÏnsk·, Olomouc",05.11.2014 08:38,36.7,OMV
1956,1957,7050,49.835139,18.262024,"Shell Czech Republic, a.s., Novin·¯sk· 533, Ostrav",04.11.2014 10:14,36.7,Shell Czech Republic
1744,1745,5918,48.870697,16.040482,"Dryml, P¯ÌmÏtick·, Znojmo",04.11.2014 12:30,36.7,Dryml
1897,1898,6546,50.227128,12.84618,"OMV, Z·padnÌ, Karlovy Vary",04.11.2014 10:55,36.7,OMV
1564,1565,6512,48.824833,14.33472,"OMV, Domoradick·, »esk˝ Krumlov",04.11.2014 13:50,36.7,OMV
1728,1729,6962,48.86639,16.17872,"Shell Czech Republic, a.s., silnice 53, Bantice",04.11.2014 12:34,36.7,Shell Czech Republic
936,937,5485,49.551944,17.183583,"Benzina, silnice R46, BystroËice-éer˘vky",04.11.2014 17:17,36.7,Benzina
796,797,6560,50.032725,15.179267,"OMV, Praûsk· 1059, KolÌn",04.11.2014 18:25,36.7,OMV
1954,1955,7053,49.83536,18.30118,"Shell Czech Republic, a.s., TÏöÌnsk· 37, Ostrava",04.11.2014 10:16,36.7,Shell Czech Republic
1563,1564,5712,48.824999,14.33388,"Benzina Plus, BudÏjovick·, »esk˝ Krumlov",04.11.2014 13:50,36.7,Benzina Plus
2034,2035,6442,48.907489,16.843512,"Motomo, silnice 421, Bo¯etice",04.11.2014 08:45,36.7,Motomo
2087,2088,7045,49.58281,17.24466,"Shell Czech Republic, a.s., Velkomoravsk· 17, Olom",04.11.2014 07:22,36.7,Shell Czech Republic
1957,1958,6998,49.899034,18.205936,"Shell Czech Republic, a.s., Markvartovick· 7, HluË",04.11.2014 10:12,36.7,Shell Czech Republic
1948,1949,5917,49.526521,14.429771,"Drast, Chyöky 13",04.11.2014 10:20,36.7,Drast
1382,1383,6188,49.427167,17.45547,"Gulf, Gen. ätef·nika 46, P¯erov-LovÏöice",04.11.2014 15:00,36.7,Gulf
767,768,6239,49.1686,16.5998,"JET, Heröpick·, Brno",04.11.2014 19:19,36.7,JET
1719,1720,6658,50.6321,13.8358,"OMV, silnice E442, Teplice-Prosetice",04.11.2014 12:36,36.7,OMV
145,146,5242,50.7285667,13.7696575,"Agip, CÌnovec 293",05.11.2014 09:45,36.7,Agip
1513,1514,5764,50.63032,13.843164,"Benzina Plus, silnice E442, Teplice-Prosetice",04.11.2014 14:13,36.7,Benzina Plus
1759,1760,5461,48.94,16.32444,"Benaz, N·draûnÌ 1178, Miroslav",04.11.2014 12:26,36.7,Benaz
451,452,7049,49.772237,18.298061,"Shell Czech Republic, a.s., Fr˝deck· 724, Ostrava-",05.11.2014 07:48,36.7,Shell Czech Republic
2091,2092,7051,49.79626,18.27133,"Shell Czech Republic, a.s., MÌsteck·, Ostrava-Hrab",04.11.2014 06:28,36.7,Shell Czech Republic
1965,1966,6595,49.81338,18.33549,"OMV, TÏöÌnsk· 2047, Ostrava-Radvanice",04.11.2014 10:05,36.7,OMV
921,922,7044,49.600964,17.272956,"Shell Czech Republic, a.s., Pasteurova 16, Olomouc",04.11.2014 17:19,36.7,Shell Czech Republic
996,997,5766,49.89888,14.32061,"Benzina Plus, silnice R4, smÏr Strakonice, LÌönice",04.11.2014 16:57,36.7,Benzina Plus
428,429,6590,49.601869,17.24364,"OMV, DolnÌ HejËÌnsk· 30, Olomouc",05.11.2014 08:03,36.7,OMV
196,197,6505,50.728023,13.766258,"OMV, CÌnovec 294",05.11.2014 09:31,36.7,OMV
515,516,5781,50.022441,15.184173,"Benzina Plus, Beneöova 1073, KolÌn",05.11.2014 06:19,36.7,Benzina Plus
1969,1970,6580,49.827625,18.28181,"OMV, MÌsteck· 3220, Moravsk· Ostrava",04.11.2014 10:04,36.7,OMV
1224,1225,6989,49.743601,18.621508,"Shell Czech Republic, a.s., Jablunkovsk· 10, »esk˝",04.11.2014 15:54,36.7,Shell Czech Republic
77,78,7235,49.02269,17.637304,"Tempex, Vazov· 2366, Uhersk˝ Brod",05.11.2014 10:02,36.6,Tempex
418,419,6720,49.612469,18.160842,"PapOil, silnice 58, Kop¯ivnice-Lubina 440",05.11.2014 08:10,36.6,PapOil
925,926,6966,49.514746,17.347751,"Shell Czech Republic, a.s., silnice 55, KrËmaÚ",04.11.2014 17:18,36.6,Shell Czech Republic
1031,1032,7092,50.409411,14.239279,"Shell Czech Republic, a.s., éizkova 2493, Roudnice",04.11.2014 16:50,36.6,Shell Czech Republic
754,755,5710,49.77435,18.097175,"Benzina Plus, D·lnice D1, smÏr Olomouc - Ostrava,",05.11.2014 02:20,36.6,Benzina Plus
753,754,5709,49.776511,18.09592,"Benzina Plus, D·lnice D1, smÏr Ostrava - Olomouc,",05.11.2014 02:20,36.6,Benzina Plus
815,816,6974,49.68739,18.30929,"Shell Czech Republic, a.s., silnice R56, smÏr Ostr",04.11.2014 18:10,36.6,Shell Czech Republic
1213,1214,6916,50.02586,14.39476,"RoBiN OIL, s.r.o., Strakonick·, Praha 5-Mal· Chuch",04.11.2014 15:57,36.6,RoBiN OIL
1755,1756,5806,48.903031,16.187072,"Blanka Such·, ProsimÏ¯ice 213",04.11.2014 12:27,36.6,Blanka Such·
493,494,5471,49.794644,14.679215,"Benzina, »ervenÈ Vröky, Beneöov",05.11.2014 06:52,36.5,Benzina
26,27,5773,50.00916,14.54277,"Benzina Plus, D·lnice D1, smÏr Brno, ⁄jezd u Pr˘ho",05.11.2014 10:24,36.5,Benzina Plus
1047,1048,5921,49.4412,15.12091,"E.S.A.K., »Ìûkov",04.11.2014 16:43,36.5,E.S.A.K.
1741,1742,6431,48.930613,15.855964,"MG Management, ätÌtary",04.11.2014 12:31,36.5,MG Management
1839,1840,6256,48.991183,17.417814,"K1, OsvobozenÌ 268, Uhersk˝ Ostroh",04.11.2014 11:35,36.5,K1
886,887,7236,49.15056,16.86639,"TENRYU, äpit·lsk· 1460, Slavkov u Brna",04.11.2014 17:34,36.5,TENRYU
1332,1333,5666,49.764875,17.113844,"Benzina, Litovelsk· 255, UniËov",04.11.2014 15:23,36.5,Benzina
1103,1104,6271,49.94694,14.65314,"KM-Prona, silnice 107, Str·nËice",04.11.2014 16:26,36.5,KM-Prona
1642,1643,7678,50.5948,13.6062,", U BÌlÈho sloupu, LitvÌnov",04.11.2014 13:09,36.5,
491,492,7171,49.84581,14.67473,"Stajam, Praûsk· 376, Po¯ÌËÌ nad S·zavou",05.11.2014 06:54,36.5,Stajam
480,481,6722,48.906938,14.305553,"PapOil, SpojovacÌ, K¯emûe",05.11.2014 07:13,36.5,PapOil
1089,1090,6798,49.921945,14.633876,"PapOil, Ringhofferova 381, VelkÈ Popovice",04.11.2014 16:28,36.5,PapOil
478,479,7321,49.146462,17.006865,"Vest, Slovensk·, BuËovice",05.11.2014 07:17,36.5,Vest
912,913,5691,49.876208,16.885464,"Benzina, »eskoslovenskÈ arm·dy, Z·b¯eh",04.11.2014 17:21,36.5,Benzina
920,921,6952,49.874742,16.891667,"Shell Czech Republic, a.s., Olomouck·, Z·b¯eh",04.11.2014 17:19,36.5,Shell Czech Republic
915,916,6467,49.964004,16.773556,"Oil Team, Na PilnÌku 287, ätÌty",04.11.2014 17:20,36.5,Oil Team
1337,1338,7305,49.363155,17.958918,"Union Road, Bobrky 457, VsetÌn",04.11.2014 15:22,36.5,Union Road
879,880,5668,49.965904,16.405123,"Benzina, Moravsk·, ⁄stÌ nad OrlicÌ",04.11.2014 17:43,36.5,Benzina
432,433,7119,49.334648,17.98724,"Shell Czech Republic, a.s., Mosteck·, VsetÌn",05.11.2014 07:58,36.5,Shell Czech Republic
908,909,5264,49.3086,17.10258,"Agip, Tyröova 42, Ivanovice na HanÈ",04.11.2014 17:22,36.5,Agip
1340,1341,6666,49.763956,17.111639,"OMV, Litovelsk· 1170, UniËov",04.11.2014 15:21,36.5,OMV
1750,1751,5866,48.825212,16.072679,"»S, Dukelsk˝ch BojovnÌk˘ 360, Znojmo",04.11.2014 12:28,36.5,»S
1341,1342,7752,50.092982,14.52714,"M Oil s.r.o., »eskobrodsk· 792/50, Praha 9-Kyje",04.11.2014 15:19,36.5,M Oil s.r.o.
519,520,5612,49.698859,13.423694,"Benzina, Nepomuck·, PlzeÚ-»ernice",05.11.2014 06:08,36.5,Benzina
427,428,5508,49.041422,17.59195,"Benzina, silnice E50, Drslavice",05.11.2014 08:05,36.5,Benzina
894,895,6945,49.149858,17.080038,"RS+Synek, Nesovice-Letoöov 105",04.11.2014 17:31,36.5,RS+Synek
341,342,7004,50.211411,15.849481,"Shell Czech Republic, a.s., VÌta NejedlÈho, Hradec",05.11.2014 08:39,36.5,Shell Czech Republic
488,489,6481,49.793461,14.681057,"OMV, »ervenÈ Vröky 2113, Beneöov",05.11.2014 06:56,36.5,OMV
945,946,7163,49.627431,17.166925,"Slovnaft, Na K¯epelce 96/1, silnice R35, smÏr Mohe",04.11.2014 17:15,36.5,Slovnaft
1509,1510,6664,49.074303,17.421684,"OMV, N·draûnÌ 1944, UherskÈ HradiötÏ-StarÈ MÏsto",04.11.2014 14:19,36.5,OMV
1286,1287,7038,50.499011,13.661559,"Shell Czech Republic, a.s., Pod LajsnÌkem 2, Most",04.11.2014 15:31,36.5,Shell Czech Republic
1902,1903,5529,50.239809,12.754936,"Benzina, Karlovarsk·, Chodov",04.11.2014 10:53,36.5,Benzina
1395,1396,6883,48.981784,14.441745,"RoBiN OIL, s.r.o., Milady Hor·kovÈ 1364/2, »eskÈ",04.11.2014 14:56,36.5,RoBiN OIL
312,313,7002,50.194304,15.811083,"Shell Czech Republic, a.s., RaöÌnova t¯Ìda 2, z ce",05.11.2014 08:47,36.5,Shell Czech Republic
311,312,7001,50.193379,15.810963,"Shell Czech Republic, a.s., RaöÌnova t¯Ìda 1, do c",05.11.2014 08:47,36.5,Shell Czech Republic
310,311,6532,50.2178,15.8336,"OMV, Piln·Ëkova, Hradec Kr·lovÈ",05.11.2014 08:47,36.5,OMV
309,310,6531,50.20028,15.83528,"OMV, Sokolsk· 2a, Hradec Kr·lovÈ",05.11.2014 08:47,36.5,OMV
307,308,7003,50.21682,15.83216,"Shell Czech Republic, a.s., Piln·Ëkova, Hradec Kr·",05.11.2014 08:48,36.5,Shell Czech Republic
1120,1121,6726,50.003835,12.627649,"PapOil, N·draûnÌ, L·znÏ Kynûvart",04.11.2014 16:23,36.5,PapOil
1121,1122,6872,49.976104,12.857139,"RMV, M·chova 451, Tepl·",04.11.2014 16:23,36.5,RMV
1000,1001,5619,50.103424,14.485017,"Benzina, »eskomoravsk· 232, Praha 9-VysoËany",04.11.2014 16:57,36.5,Benzina
1283,1284,5635,49.666817,14.423532,"Benzina, CÌrkviËsk·, SedlËany",04.11.2014 15:31,36.5,Benzina
2033,2034,5266,50.213623,17.200086,"Agip, äumpersk· 434, JesenÌk",04.11.2014 08:46,36.5,Agip
1279,1280,5779,50.968162,14.56367,"Benzina Plus, V˝chodnÌ 2/636, Rumburk",04.11.2014 15:36,36.5,Benzina Plus
2029,2030,7176,48.92556,17.15972,"Starpetrol, VÌtÏzn·, RatÌökovice",04.11.2014 08:51,36.5,Starpetrol
281,282,7134,50.010151,14.4709,"Silmet, Dobronick· 1256, Praha 4-Kunratice",05.11.2014 08:56,36.5,Silmet
242,243,5194,50.06592,14.42992,"Agip, Svatoplukova, Praha 2-Nusle",05.11.2014 09:15,36.5,Agip
1963,1964,5518,48.873325,17.117146,"Benzina, BrnÏnsk·, HodonÌn",04.11.2014 10:08,36.5,Benzina
150,151,6764,50.00369,14.570167,"PapOil, d·lnice D1, smÏr Praha, Pr˘honice",05.11.2014 09:42,36.5,PapOil
981,982,7232,50.109546,14.623693,"Tannaco, Ve élÌbku, Praha 9-HornÌ PoËernice",04.11.2014 17:02,36.5,Tannaco
773,774,6484,49.952056,14.0472,"OMV, PlzeÚsk· 1264, Beroun",04.11.2014 19:00,36.5,OMV
1278,1279,5399,50.949333,14.581299,"Armex Oil, HornÌ Jind¯ichov, Rumburk",04.11.2014 15:36,36.5,Armex Oil
984,985,6309,49.897836,14.319939,"Koloc Oil, silnice R4, smÏr Praha, LÌönice 149",04.11.2014 17:00,36.5,Koloc Oil
775,776,5472,49.9531,14.048939,"Benzina, PlzeÚsk·, Beroun",04.11.2014 18:59,36.5,Benzina
1585,1586,5514,48.664832,14.167777,"Benzina, silnice 163, Frymburk",04.11.2014 13:34,36.5,Benzina
1142,1143,6917,50.068541,14.352895,"RoBiN OIL, s.r.o., PlzeÚsk· 269, Praha 5-Motol",04.11.2014 16:19,36.5,RoBiN OIL
326,327,6663,49.05631,17.467119,"OMV,Soln· cesta 393, do centra, Uher",05.11.2014 08:42,36.5,OMV
215,216,5686,49.329035,18.001423,"Benzina, Gener·la Klap·lka, VsetÌn",05.11.2014 09:23,36.5,Benzina
1863,1864,7037,50.51642,13.63996,"Shell Czech Republic, a.s., Chomutovsk· 1197, Most",04.11.2014 11:15,36.5,Shell Czech Republic
747,748,5960,49.18758,16.5872,"EuroOil, K¯ÌûkovskÈho 535, Brno",05.11.2014 05:02,36.5,EuroOil
1618,1619,5401,50.596223,13.591299,"Armex Oil, Podkruönohorsk·, LitvÌnov",04.11.2014 13:19,36.5,Armex Oil
748,749,5961,49.184613,16.612053,"EuroOil, OpuötÏn· 468, Brno-Trnit·",05.11.2014 05:02,36.5,EuroOil
746,747,5959,49.232721,16.621448,"EuroOil, OkruûnÌ 898, Brno-Lesn·",05.11.2014 05:02,36.5,EuroOil
1163,1164,6329,49.894994,14.500709,"Silmet, »s. arm·dy 523, JÌlovÈ u Prahy",04.11.2014 16:15,36.5,Silmet
1994,1995,6264,49.880404,18.547531,"Karimpex, Petrovice u KarvinÈ",04.11.2014 09:31,36.5,Karimpex
194,195,5180,50.71208,13.969792,"Agip, d·lnice D8, smÏr NÏmecko, Varvaûov",05.11.2014 09:32,36.5,Agip
1011,1012,6524,49.60287,15.57655,"OMV, Humpoleck· 20, HavlÌËk˘v Brod",04.11.2014 16:55,36.5,OMV
1590,1591,6210,48.637189,14.23095,"HOS Lipno, silnice 163, Lipno nad Vltavou",04.11.2014 13:33,36.5,HOS Lipno
935,936,6606,49.7465,13.3905,"OMV, U Prazdroje 1, PlzeÚ",04.11.2014 17:17,36.5,OMV
2046,2047,6582,50.524439,13.630437,"OMV, HranicnÌ 1930, Most",04.11.2014 08:39,36.5,OMV
1114,1115,6836,49.983563,14.496188,"PHM Plus, VÌdeÚsk· 178, Vestec",04.11.2014 16:24,36.5,PHM Plus
195,196,5181,50.712914,13.969575,"Agip, d·lnice D8, smÏr Praha, Varvaûov",05.11.2014 09:32,36.5,Agip
1115,1116,6870,49.972993,14.502552,"RB Oil, BudÏjovick· 1007, Jesenice",04.11.2014 16:24,36.5,RB Oil
1034,1035,5505,49.92638,14.26888,"Benzina, Praûsk·, Dob¯ichovice",04.11.2014 16:48,36.4,Benzina
1119,1120,5437,49.454856,17.1117,"Avanti, BrnÏnsk· 10, ProstÏjov",04.11.2014 16:23,36.4,Avanti
49,50,5278,49.050326,17.465919,"Agip, t¯Ìda VÌtÏzstvÌ, Kunovice",05.11.2014 10:13,36.4,Agip
